-123.101807,44.0639064,10,"Eugene, OR, USA"
-124.1015628,44.00862,10,"Florence, OR, USA"
-115.1540556,36.1629313,5,"Las Vegas, NV, USA"
-118.1461292,33.9896002,5,"Los Angeles, CA, USA"
-119.6952014,34.3894577,10,"Santa Barbara, CA, USA"
-117.135387,32.7232903,1,"No Photos... Lost phone"
-73.9771599,40.75779,10,"New York City, NY, USA"
-50.6972798,67.0112953,5,"Kangerlussuaq, Greenland"
-49.2557202,-25.4311687,5,"Curitiba, Brazil"
-54.5731031,-25.5105167,10,"Foz do Iguazu, Brazil"
-46.6244947,-23.5617697,10,"São Paulo, Brazil"
-43.2023436,-22.9156167,5,"Rio de Janeiro, Brazil"
-48.3349275,-25.5242893,10,"Ilha do Mel, Brazil"
-5.006269,34.0291568,10,"Fez, Morocco"
55.2670114,25.1994298,5,"Dubai Airport"
103.8590719,1.304493,5,"Singapore Airport"
101.6947652,3.1391241,20,"Kuala Lumpur, Malaysia"
99.0028791,18.7905768,1,"Chiang Mai, Thailand"
103.857073,13.3613478,20,"Siam Reap, Cambodia"
100.502743,13.7237013,10,"Bangkog, Thailand"
151.127633,-33.8565745,5,"Sydney Australia"
150.3194512,-33.7093326,20,"Blue Mountains, Australia"
144.9636672,-37.8174688,10,"Melbourne, Australia"
143.6420375,-38.7851933,50,"Coastal Melbourne, Australia"
10.7898509,59.912806,5,"Oslo, Norway"
18.0408275,59.3238429,5,"Stockholm, Sweden"
24.9402415,60.1870477,10,"Helsinki, Finland"
24.093017578125004,56.95096612859506,5,"Riga, Latvia"
23.898010253906254,54.90385617058854,5,"Kaunas, Lithuania"
-2.3076839,53.4913071,5,"Manchester, UK"
-0.0884456,51.5394954,10,"London, UK"
0.11621475219726564,52.20497673352913,5,"Cambridge, UK"
4.358825683593751,50.846705869362324,10,"Brussels, Belgium"
4.8608952,50.460994,5,"Namur, Belgium"
2.343864440917969,48.85409863123824,5,"Paris, France"
5.4454324,43.5245032,30,"Aix en Provence, France"
-1.6462424,42.8113682,30,"Pamplona, Spain"
-2.4482443,42.4719425,20,"Logroño, Spain"
-5.5573752,42.5611888,1,"León, Spain (Random newspaper...)"
-3.7116721,40.3800449,15,"Madrid, Spain"
-5.9638693,37.4138176,30,"Seville, Spain"
-5.355703,36.1393989,5,"Gibraltar, UK"
-4.4609602,36.719043,50,"Malaga, Spain"
12.476348876953127,41.89409955811395,5,"Rome, Italy"
6.8532367,46.4720849,30,"Vevey, Switzerland"
6.1281391,46.1971127,10,"Geneve, Switzerland"
9.5144401,47.1417648,5,"Vaduz, Liechtenstein"
15.062255859375002,47.69867153529717,1,"Austria?? please don't make me pinpoint"
6.767578125000001,51.22236764552972,5,"Düsseldorf, Germany"
6.0767507,50.7722877,5,"Aachen, Germany"
13.298950195312502,49.19785878427575,10,"Random Forest, Czechia"
15.064830780029299,50.75961741818186,10,"Liberec, Czechia"
14.421741,50.0617535,5,"Prague, Czechia"
17.7176394,49.0785745,10,"Rural, Czechia"
17.0268448,51.111695,1,"Wroclaw, Poland"
30.5019323,50.4384984,10,"Kyiv, Ukraine"
19.044799804687504,47.498183954727466,5,"Budapest, Hungary"
24.0136968,35.513767,5,"Chania, Greece"
12.052001953125002,55.648148839527714,50,"Sjælland, Denmark"
10.48301696777344,55.268163010533115,40,"Fyn, Denmark"
9.283447265625002,56.26776108757582,100,"Denmark"
10.382080078125002,57.610107020683905,20,"Skagen, Denmark"
-9.1499833,38.7411657,10,"Lisbon, Portugal"
4.896812438964845,52.37203595971475,5,"Amsterdam, Netherlands"
-5.167007446289063,36.744661605725454,5,"Ronda, Spain"
11.986083984375002,57.703413489651645,5,"Gothenburg, Sweden"
12.998199462890627,55.58998733044274,5,"Malmo, Sweden"
