41.431785,-8.270214,0.1,"Guimarães, Portugal"
36.367049,25.47461,0.1,"Thira Municipal Unit, Greece"
28.614142,77.2041,0.1,"New Delhi, India"
55.420956,-1.706074,0.1,"Denwick, United Kingdom"
37.539437,-90.838941,0.1,"Reynolds County, United States"
35.115849,-90.031278,0.1,"Memphis, United States"
42.359081,-71.049614,0.1,"Boston, United States"
22.278056,114.173056,0.1,"Hong Kong, China"
41.754653,-111.802404,0.1,"Logan, United States"
64.01231,-21.233929,0.1,"Sveitarfélagið Ölfus, Iceland"
32.902555,-97.0441,0.1,"Dallas, United States"
34.385021,109.274184,0.1,"Xi'an, China"
42.012054,-87.83046,0.1,"Park Ridge, United States"
37.643453,-97.414516,0.1,"Waco Township, United States"
37.883024,-79.550322,0.1,"Lexington, United States"
45.063106,-87.123939,0.1,"Town of Baileys Harbor, United States"
36.114414,-86.81092,0.1,"Nashville, United States"
41.90084,12.483332,0.1,"Rome, Italy"
48.556054,-113.010993,0.1,"Browning, United States"
10.315301,-84.824511,0.1,"Monteverde, Costa Rica"
50.086631,14.410825,0.1,"Prague, Czechia"
29.764011,-95.367365,0.1,"Houston, United States"
51.417776,-116.215297,0.1,"Improvement District No. 9, Canada"
44.882557,-93.205479,0.1,"Fort Snelling Unorganized Territory, United States"
32.265526,-107.724896,0.1,"Deming, United States"
34.894458,-111.86667,0.1,"Yavapai County, United States"
38.889398,-77.022657,0.1,"Washington, United States"
42.444476,-76.509146,0.1,"Ithaca, United States"
36.097373,-75.715354,0.1,"Kitty Hawk, United States"
30.396152,-97.733658,0.1,"Austin, United States"
51.385713,-116.285699,0.1,"Improvement District No. 9, Canada"
40.427232,-86.918979,0.1,"West Lafayette, United States"
41.741826,-92.719418,0.1,"Grinnell, United States"
43.570091,-116.228649,0.1,"Boise, United States"
35.991016,-106.067574,0.1,"Espanola, United States"
40.441948,-80.012229,0.1,"Pittsburgh, United States"
38.633543,-90.200515,0.1,"St. Louis, United States"
39.065665,-108.564712,0.1,"Grand Junction, United States"
32.354074,-97.674783,0.1,"Hood County, United States"
34.711402,-86.654665,0.1,"Huntsville, United States"
36.011998,-75.667361,0.1,"Kill Devil Hills, United States"
36.739484,-108.226429,0.1,"Farmington, United States"
39.659401,-123.462351,0.1,"Mendocino County, United States"
37.03912,-100.952166,0.1,"Liberal, United States"
29.339013,-98.46793,0.1,"San Antonio, United States"
42.935858,-78.848193,0.1,"Buffalo, United States"
48.410797,-114.33677,0.1,"Whitefish, United States"
41.836582,-110.770368,0.1,"Lincoln County, United States"
40.68916,-74.044147,0.1,"New York, United States"
37.767925,-81.039875,0.1,"Glade Springs, United States"
34.135918,-115.942792,0.1,"San Bernardino County, United States"
47.607405,-122.342974,0.1,"Seattle, United States"
36.73949,-108.226408,0.1,"Farmington, United States"
41.478066,-82.678814,0.1,"Sandusky, United States"
45.668475,-121.896359,0.1,"Cascade Locks, United States"
33.762861,-84.392674,0.1,"Atlanta, United States"
40.092051,-75.438361,0.1,"Upper Merion Township, United States"
28.459671,-80.54264,0.1,"Brevard County, United States"
40.606176,-105.1026,0.1,"Larimer County, United States"
37.700425,-113.090644,0.1,"Cedar City, United States"
41.54664,-93.645628,0.1,"Des Moines, United States"
36.225167,-121.118,0.1,"King City, United States"
42.699979,-74.923332,0.1,"Village of Cooperstown, United States"
32.346066,-104.253396,0.1,"Carlsbad, United States"
30.2215912,-97.7564181,0.1,"Austin, United States"
29.4374036138,-98.4821524019,0.1,"San Antonio, United States"
32.350712,-97.672937,0.1,"Hood County, United States"
34.6330437615,-86.6660215929,0.1,"Madison County, United States"
39.6019444444444,-107.191666666667,0.1,"Garfield County, United States"
37.7679245418536,-81.0398751569775,0.1,"Glade Springs, United States"
39.5685083334,-95.1781833331,0.1,"Atchison, United States"
39.7558638891,-99.3058305555,0.1,"Phillipsburg, United States"
32.1688888889,-80.7186111111,0.1,"Hilton Head Island, United States"
41.7716833332,-110.341872222,0.1,"Opal, United States"
37.651658,-90.687724,0.1,"Iron County, United States"
